"id_patient","redcap_repeat_instrument","redcap_repeat_instance","birthdate_patient","deathdate_patient","ssn_patient","drivers_patient","passport_patient","prefix_patient","first_patient","last_patient","suffix_patient","maiden_patient","marital_patient","race_patient","ethnicity_patient","gender_patient","birthplace_patient","address_patient","city_patient","state_patient","fips_patient","county_patient","zip_patient","lat_patient","lon_patient","healthcare_expenses_patient","healthcare_coverage_patient","income_patient","patients_complete","start_medication","stop_medication","payer_medication","encounter_medication","code_medication","description_medication","base_cost_medication","payer_coverage_medication","dispenses_medication","totalcost_medication","reasoncode_medication","reasondescription_medication","medications_complete","start_condition","stop_condition","encounter_condition","code_condition","description_condition","conditions_complete"
"edaab416-c777-6c95-0339-2f07548c72a4","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-12-27,NA,"5c7ef5af-73fc-6d77-a50f-8209fd772d72",44054006,"Diabetes mellitus type 2 (disorder)",0
"edb7ddba-e866-d92c-89c7-f5316387e34c",NA,NA,1998-12-21,NA,"999-48-4109","S99938400","X62845887X","Ms.","Jonelle857","Roberts511",NA,NA,NA,"white","Other",2,"Los Angeles  California  US","436 Effertz Gate Suite 32","Surf Coast","Victoria",6071,"Abbotsford",3241,-38.20363,143.892824,107715.29,71824.92,111927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"edb7ddba-e866-d92c-89c7-f5316387e34c","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-15,NA,"9e52ed25-d099-eac7-5d76-45a36f64b5e7",44054006,"Diabetes mellitus type 2 (disorder)",0
"edd2bef8-2e50-59e1-26b9-687753cbe970",NA,NA,1972-05-24,NA,"999-25-2881","S99974009","X48868450X","Mrs.","Raquel318","Valencia279",NA,"Holguín308",1,"other","Other",2,"Juarez  Chihuahua  MX","305 Kautzer Route Unit 87","Colac Otway","Victoria",6099,"Burnley",3249,-38.388291,143.557159,22190.07,794444.92,17042,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"edd2bef8-2e50-59e1-26b9-687753cbe970","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-04-12,NA,"aba95972-28bc-ad15-cfef-060741bbb043",44054006,"Diabetes mellitus type 2 (disorder)",0
"ee0691d2-d516-87c3-f389-5da063bf7ed7",NA,NA,1974-04-17,NA,"999-78-6002","S99994454","X43947915X","Mr.","Juan88","Alcántar600",NA,NA,1,"white","Other",1,"Santiago de los Caballeros  Santiago  DO","737 Mosciski Neck","Ararat","Victoria",6087,"St Kilda",3377,-37.231524,142.956916,93429.91,0,79561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ee0691d2-d516-87c3-f389-5da063bf7ed7","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-05-11,NA,"01ccd132-0f1a-1902-c779-95051a0a58d1",44054006,"Diabetes mellitus type 2 (disorder)",0
"ee19b97b-b3ce-33af-b982-0d66d81e8e2b",NA,NA,1967-04-24,2021-04-02,"999-75-8166","S99941320","X46253521X","Mr.","Shane235","Auer97",NA,NA,2,"white","Other",1,"Los Angeles  California  US","993 Hartmann Vale Suite 26","Wangaratta","Victoria",6061,"St Kilda West",3738,-36.587922,146.75397,142243.34,3839353.79,145665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ee19b97b-b3ce-33af-b982-0d66d81e8e2b","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05 19:20:18,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","8b477ce1-0d39-bc01-4edc-ef15af35c6c3",856987,"Acetaminophen 300 MG / Hydrocodone Bitartrate 5 MG Oral Tablet",222.69,178.15,3,668.07,NA,NA,0,NA,NA,NA,NA,NA,NA
"ee19b97b-b3ce-33af-b982-0d66d81e8e2b","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-05 19:20:18,NA,"a735bf55-83e9-331a-899d-a82a60b9f60c","8b477ce1-0d39-bc01-4edc-ef15af35c6c3",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",110.39,88.31,9,993.51,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"ee19b97b-b3ce-33af-b982-0d66d81e8e2b","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-06,NA,"8b477ce1-0d39-bc01-4edc-ef15af35c6c3",44054006,"Diabetes mellitus type 2 (disorder)",0
"ef9c2f98-fead-5f89-0b06-15ea362b6706",NA,NA,1943-06-08,2001-03-26,"999-47-1007","S99928249","X43639637X","Mr.","Oscar384","Kilback373",NA,NA,NA,"white","Other",1,"Torrance  California  US","132 Willms Neck Suite 61","Richmond","Victoria",6059,"Albert Park",4822,-21.32840736,142.604872,10978.42,247601.62,11989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ef9c2f98-fead-5f89-0b06-15ea362b6706","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-06-27,NA,"6a40ffe3-ea56-e553-b402-99f9d0747786",44054006,"Diabetes mellitus type 2 (disorder)",0
"efb60edc-8fca-d6ac-e069-1696f000372e",NA,NA,1929-09-12,NA,"999-84-1067","S99911524","X56137592X","Mr.","Julio César525","Roybal79",NA,NA,2,"other","Other",1,"Bayamon  Puerto Rico  PR","355 Reilly Gateway Apt 63","Murrindindi","Victoria",6037,"Princes Hill",3713,-37.241527,145.90623,697430.31,1263757.91,70163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efb60edc-8fca-d6ac-e069-1696f000372e","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-12-04,NA,"ed41ac54-0682-8486-4c53-6dc515382398",44054006,"Diabetes mellitus type 2 (disorder)",0
"efdf5826-8d8a-357c-bb06-e07036cb4296",NA,NA,1960-02-15,1991-03-04,"999-90-4219","S99932851","X37249682X","Ms.","Betsey110","Conroy74",NA,NA,2,"asian","Other",2,"Gilroy  California  US","238 Walsh Ranch","Unincorporated Vic","Victoria",6059,"Balaclava",3821,-37.919937,145.945214,313739.96,497230.06,35983,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"efdf5826-8d8a-357c-bb06-e07036cb4296","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-28 21:18:02,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","c9e6b34e-a7eb-a8e3-1804-79f67f3223d5",1049625,"Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet [Percocet]",129.94,0,3,389.82,NA,NA,0,NA,NA,NA,NA,NA,NA
"efdf5826-8d8a-357c-bb06-e07036cb4296","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-28 21:18:02,NA,"734afbd6-4794-363b-9bc0-6a3981533ed5","c9e6b34e-a7eb-a8e3-1804-79f67f3223d5",245134,"72 HR Fentanyl 0.025 MG/HR Transdermal System",129.94,0,3,389.82,NA,NA,0,NA,NA,NA,NA,NA,NA
"efdf5826-8d8a-357c-bb06-e07036cb4296","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-05-29,NA,"c9e6b34e-a7eb-a8e3-1804-79f67f3223d5",44054006,"Diabetes mellitus type 2 (disorder)",0
"f0c088f6-1f06-2742-0a4a-e886bb029bce",NA,NA,1963-04-18,NA,"999-35-8273","S99971842","X75649837X","Mr.","Andrea7","Murazik203",NA,NA,1,"asian","Other",1,"Ho Chi Minh City  Gia Định  VN","220 MacGyver Walk Unit 31","Greater Dandenong","Victoria",6037,"Abbotsford",3502,-37.972887,145.25835,932071.99,634570.84,47228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f0c088f6-1f06-2742-0a4a-e886bb029bce","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-11,NA,"0bdc4c58-981d-c825-7fba-4ec846310e27",44054006,"Diabetes mellitus type 2 (disorder)",0
"f0c088f6-1f06-2742-0a4a-e886bb029bce","conditions",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-06-10,NA,"9c4bc9d2-391b-2195-ed5f-0c9b5f3076db",44054006,"Diabetes mellitus type 2 (disorder)",0
"f0d7c8e0-1dce-9472-710d-73d9108b29d9",NA,NA,1992-06-28,NA,"999-99-3914","S99917272","X32067563X","Mr.","Deshawn686","Ryan260",NA,NA,1,"white","Other",1,"Carlsbad  California  US","889 Halvorson Harbor Unit 53","Alpine","Victoria",6073,"Fitzroy North",3698,-36.722034,147.149468,38789.41,0,117188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f0d7c8e0-1dce-9472-710d-73d9108b29d9","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-09 17:19:22,2023-09-09 17:19:22,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","84139706-b671-8ae2-4944-805f575c74c5",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",20.14,0,1,20.14,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f0d7c8e0-1dce-9472-710d-73d9108b29d9","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-09 17:19:22,NA,"26aab0cd-6aba-3e1b-ac5b-05c8867e762c","84139706-b671-8ae2-4944-805f575c74c5",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",16.92,0,6,101.52,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f0d7c8e0-1dce-9472-710d-73d9108b29d9","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023-09-10,NA,"84139706-b671-8ae2-4944-805f575c74c5",44054006,"Diabetes mellitus type 2 (disorder)",0
"f0293876-6a4a-bda3-f856-4c9e65e68fbf",NA,NA,1964-12-04,NA,"999-66-1727","S99963257","X82458813X","Ms.","Delicia67","Rath779",NA,NA,2,"white","Other",2,"Visalia  California  US","860 Rutherford Vista Suite 78","East Gippsland","Victoria",6087,"East Melbourne",3888,-37.39051,148.660943,421581.82,1760275.95,131776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f0293876-6a4a-bda3-f856-4c9e65e68fbf","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-02-22,NA,"c3d3a957-ef1a-41d3-b80a-753b2cfea20c",44054006,"Diabetes mellitus type 2 (disorder)",0
"f03116e5-4058-6fa7-d0a8-f326c08e1913",NA,NA,1969-05-30,NA,"999-27-6248","S99964198","X45212120X","Mr.","Nicolas769","Reichel38",NA,NA,1,"white","Other",1,"Santa Ana  California  US","574 Heidenreich Hollow Unit 2","East Gippsland","Victoria",6065,"West Melbourne",3885,-37.291807,148.118511,81297.23,73447.29,29560,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 01:19:56,2020-06-05 01:19:56,"734afbd6-4794-363b-9bc0-6a3981533ed5","8348f9e1-e076-9b26-806c-e8dea5d2f246",308136,"amLODIPine 2.5 MG Oral Tablet",1.95,0,1,1.95,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 01:19:56,2020-06-05 01:19:56,"734afbd6-4794-363b-9bc0-6a3981533ed5","8348f9e1-e076-9b26-806c-e8dea5d2f246",310798,"Hydrochlorothiazide 25 MG Oral Tablet",1.15,0,1,1.15,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","medications",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 01:19:56,2021-06-11 01:19:56,"734afbd6-4794-363b-9bc0-6a3981533ed5","8348f9e1-e076-9b26-806c-e8dea5d2f246",310798,"Hydrochlorothiazide 25 MG Oral Tablet",0.92,0,4,3.68,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","medications",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 01:19:56,2021-06-11 01:19:56,"734afbd6-4794-363b-9bc0-6a3981533ed5","8348f9e1-e076-9b26-806c-e8dea5d2f246",308136,"amLODIPine 2.5 MG Oral Tablet",1.87,0,4,7.48,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","medications",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05 01:19:56,2021-06-11 01:19:56,"734afbd6-4794-363b-9bc0-6a3981533ed5","8348f9e1-e076-9b26-806c-e8dea5d2f246",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",45.95,0,12,551.4,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f03116e5-4058-6fa7-d0a8-f326c08e1913","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-05,NA,"8348f9e1-e076-9b26-806c-e8dea5d2f246",44054006,"Diabetes mellitus type 2 (disorder)",0
"f1d9cce3-e469-671d-f220-7642897c3b16",NA,NA,1973-10-01,NA,"999-30-5057","S99966923","X66234145X","Mr.","Ellis535","Casper496",NA,NA,1,"white","Other",1,"Wildomar  California  US","943 Wolf Gate","Queenscliffe","Victoria",6107,"Southbank",3222,-38.22638039,144.5118946,187545.67,1075359.48,136562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1d9cce3-e469-671d-f220-7642897c3b16","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-12,NA,"bad09edb-11c8-202e-bbdf-ceac26a7826b",44054006,"Diabetes mellitus type 2 (disorder)",0
"f1f646b0-0548-0920-7093-737bd6ce99b2",NA,NA,1970-12-01,NA,"999-38-8202","S99998151","X48879346X","Mr.","Agustín529","Contreras711",NA,NA,2,"white","Other",1,"Salisbury  Saint Joseph Parish  DM","910 Haag Knoll","Warrnambool","Victoria",6065,"North Melbourne",3268,-38.535802,142.908911,54648.91,56082.18,36569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f1f646b0-0548-0920-7093-737bd6ce99b2","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-01 03:33:35,2017-03-07 03:33:35,"d31fccc3-1767-390d-966a-22a5156f4219","c57352fe-d647-942e-2ac8-cbf826350326",209387,"Acetaminophen 325 MG Oral Tablet [Tylenol]",129.94,103.95,3,389.82,NA,NA,0,NA,NA,NA,NA,NA,NA
"f1f646b0-0548-0920-7093-737bd6ce99b2","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-01,NA,"c57352fe-d647-942e-2ac8-cbf826350326",44054006,"Diabetes mellitus type 2 (disorder)",0
"f2b46278-eb89-1d8d-b76a-3f15284e0343",NA,NA,1947-01-17,NA,"999-51-3723","S99919611","X20558559X","Mr.","Stewart672","Kuhlman484",NA,NA,NA,"asian","Other",1,"Woburn  Massachusetts  US","487 Blanda Crossroad","Latrobe","Victoria",25025,"Fitzroy North",3824,-38.245649,146.16397,147653.17,528035.73,31534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f2b46278-eb89-1d8d-b76a-3f15284e0343","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-05-18,NA,"564db9c0-154e-0f4d-7e45-f374db940749",44054006,"Diabetes mellitus type 2 (disorder)",0
"f3a2b26c-ac03-e535-5f21-d1104390498a",NA,NA,1965-07-03,NA,"999-75-6457","S99991881","X55374635X","Mr.","Titus37","Hartmann983",NA,NA,1,"white","Other",1,"Fremont  California  US","543 D'Amore Route","Murrindindi","Victoria",6073,"Elwood",3712,-37.3209,145.839057,134929.53,273311.4,61955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f3a2b26c-ac03-e535-5f21-d1104390498a","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01 06:50:07,2020-08-01 06:50:07,"734afbd6-4794-363b-9bc0-6a3981533ed5","2461761a-dd0c-c841-ff5f-9baaf697b886",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",18.74,14.99,1,18.74,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f3a2b26c-ac03-e535-5f21-d1104390498a","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01 06:50:07,2021-08-07 06:50:07,"734afbd6-4794-363b-9bc0-6a3981533ed5","2461761a-dd0c-c841-ff5f-9baaf697b886",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",32.2,25.76,12,386.4,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f3a2b26c-ac03-e535-5f21-d1104390498a","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,NA,"2461761a-dd0c-c841-ff5f-9baaf697b886",44054006,"Diabetes mellitus type 2 (disorder)",0
"f3a14993-0acf-aa1c-eafd-149cfbbedb4c",NA,NA,1968-05-04,NA,"999-53-9492","S99934988","X14100773X","Mr.","Mary779","Bashirian201",NA,NA,2,"white","Other",1,"Glendora  California  US","477 Konopelski Forge Unit 81","Mildura","Victoria",6059,"Princes Hill",3496,-34.370179,141.801957,67498.5,9300.31,113213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f3a14993-0acf-aa1c-eafd-149cfbbedb4c","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-24 00:15:29,2014-05-24 00:15:29,"b046940f-1664-3047-bca7-dfa76be352a4","c8511fb6-1a98-8bf2-6181-c9fcb97499c9",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",24.03,0,1,24.03,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f3a14993-0acf-aa1c-eafd-149cfbbedb4c","medications",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-24 00:15:29,2015-05-30 00:15:29,"b046940f-1664-3047-bca7-dfa76be352a4","c8511fb6-1a98-8bf2-6181-c9fcb97499c9",860975,"24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet",29.81,0,12,357.72,44054006,"Diabetes mellitus type 2 (disorder)",0,NA,NA,NA,NA,NA,NA
"f3a14993-0acf-aa1c-eafd-149cfbbedb4c","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-05-24,NA,"c8511fb6-1a98-8bf2-6181-c9fcb97499c9",44054006,"Diabetes mellitus type 2 (disorder)",0
"f5a71b0a-4b20-9f92-b578-534fade078f8",NA,NA,1957-10-03,NA,"999-42-6040","S99996875","X40151026X","Mr.","Roger751","Homenick806",NA,NA,2,"white","Other",1,"South San Francisco  California  US","423 Abbott Way","Greater Bendigo","Victoria",6037,"Southbank",3570,-36.515303,144.28053,135324.86,14977.24,63344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f5a71b0a-4b20-9f92-b578-534fade078f8","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-10-27,NA,"802db23f-bb9a-2a66-1293-f1d15559da58",44054006,"Diabetes mellitus type 2 (disorder)",0
"f5caff56-97e6-b80a-6138-70b5e13de293",NA,NA,1914-01-06,NA,"999-61-8260","S99948489","X86923578X","Mrs.","Annis955","Ebert178",NA,"Prosacco716",1,"white","Other",2,"Montague  Massachusetts  US","909 Powlowski Grove","Bass Coast","Victoria",NA,"Cremorne",3995,-38.578071,145.630713,1071210.34,1422116.04,64875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f5caff56-97e6-b80a-6138-70b5e13de293","conditions",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1968-01-30,NA,"da033e4d-9f4a-e4ec-c4fe-38997fdd4b5b",44054006,"Diabetes mellitus type 2 (disorder)",0
"f6aec25e-e043-cf0d-0383-4559b4f93e5d",NA,NA,1956-06-12,NA,"999-87-7201","S99983633","X81357013X","Mr.","Gabriel934","Ybarra887",NA,NA,1,"white","Other",1,"Guatemala City  Guatemala  GT","920 West Club Apt 47","Murrindindi","Victoria",6071,"Burnley",3713,-37.20794843,145.880225,206686.72,784984.83,23914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f6aec25e-e043-cf0d-0383-4559b4f93e5d","medications",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-23 07:16:30,2019-10-29 07:16:30,"a735bf55-83e9-331a-899d-a82a60b9f60c","49cd8338-8c45-7629-f90d-953fd9fd09d8",314076,"lisinopril 10 MG Oral Tablet",1.84,0,4,7.36,59621000,"Essential hypertension (disorder)",0,NA,NA,NA,NA,NA,NA
