Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,SUBURB,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
3a0932a2-5e36-a0cb-0b36-5d34d1ca7c09,2003-01-19,,999-53-6706,S99973514,X32017211X,Ms.,Lilliam592,Keebler762,,,,white,Other,F,Petaluma  California  US,466 Schultz Orchard Suite 61,Ballarat,Victoria,Napoleons,6059.0,3352,-37.482132,143.662387,6836.7,116418.04,9982
610596aa-e28c-4c76-1a1b-1ab6e66cd5ec,1945-06-22,,999-30-8105,S99964032,X81169088X,Mr.,Deon400,Renner328,,,M,asian,Other,M,Bakersfield  California  US,1048 Krajcik Rapid Apt 99,Buloke,Victoria,Banyan,6071.0,3485,-35.711533,142.671962,96477.92,912149.22,88197
afd79f41-c381-c989-ce80-694e603a86a9,2001-06-04,,999-35-4324,S99929757,X11445435X,Ms.,Lynna524,Pollich983,,,,white,Other,F,Union City  California  US,591 Johns Mill Suite 56,Pyrenees,Victoria,Mena Park,6071.0,3373,-37.457785,143.343429,10845.11,1276266.08,14128
376ff9cf-a6e3-7303-ea93-057a27500564,1977-05-22,,999-73-1092,S99944947,X1589324X,Ms.,Dierdre747,Kreiger457,,,S,asian,Other,F,San Jose  California  US,116 Herman Viaduct Unit 22,East Gippsland,Victoria,Cabbage Tree Creek,6085.0,3889,-37.610841,148.873952,123465.79,2125813.42,34754
fa318674-1d31-69d9-9563-660057607f5b,2013-01-21,,999-74-2565,,,,Shandra823,Lang846,,,,white,Other,F,Santa Ana  California  US,863 Zulauf Brook,Unincorporated Vic,Victoria,Three Bridges,6073.0,3797,-37.867809,145.786343,32624.49,6439.48,114048
84c8d07b-588e-9906-e4b3-131e441d3c81,1974-07-01,,999-70-6719,S99997165,X9608802X,Mr.,Marion502,Kulas532,,,D,black,Other,M,San Jose  California  US,352 Rodriguez Way Unit 78,South Gippsland,Victoria,Foster North,6111.0,3960,-39.140761,146.360412,107038.73,53011.45,170333
21ccb99a-3f55-5212-3e2b-f051aa8a4e36,1984-03-22,,999-33-4163,S99943570,X63115145X,Mr.,Roberto515,Menéndez746,,,D,white,Other,M,San Salvador  El Salvador  SV,670 Maggio Hollow Suite 78,Central Goldfields,Victoria,Betley,6037.0,3472,-36.864952,143.657638,58242.48,52615.77,478497
5425f216-0d28-fda1-152d-83a3313d9bf8,1974-04-11,,999-39-5139,S99984854,X52401227X,Mr.,Miguel815,Guerrero997,,,M,white,Other,M,Santiago de los Caballeros  Santiago  DO,238 Klein Extension,Mount Alexander,Victoria,Tarilta,6037.0,3451,-37.125338,144.21419,282843.03,39762.46,50293
7bb998f5-f3a7-0702-2430-647f185dff77,1966-09-14,,999-59-1212,S99928167,X35190910X,Ms.,Kimberli643,Murazik203,,,S,asian,Other,F,Bakersfield  California  US,181 Legros Union,Kingston,Victoria,Clarinda,6037.0,3169,-37.945149,145.115271,1093206.95,791794.47,42651
3217eb72-8eb9-6a7a-bc8f-27c32219bb3a,1970-06-23,,999-41-2076,S99998585,X14816633X,Mr.,King743,Rosenbaum794,,,S,white,Other,M,Lancaster  California  US,927 Upton Promenade,Wellington,Victoria,Lucknow,6065.0,3875,-37.826032,147.63201,261804.53,164607.74,47481
cd09ea7c-8066-3028-c3f5-bdd92d731052,1986-12-19,,999-74-7852,S99947761,X28219014X,Ms.,Maricarmen445,Peña909,,,S,white,Other,F,Mexico City  Mexico City  MX,576 Hahn Well Suite 12,East Gippsland,Victoria,Wentworth,6053.0,3875,-37.30864369,147.63201,11384.46,1331651.13,22209
58d22b86-5586-3b73-fff0-25f4945deb7e,1970-08-20,,999-95-5945,S99957242,X59052944X,Mrs.,Nancey580,Hegmann834,,Wiegand701,M,asian,Other,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,298 Ondricka Spur,Hume,Victoria,Bulla,6059.0,3428,-37.591069,144.811494,223064.91,1969614.21,795092
78e9d516-8d7d-aace-9080-13a98217b586,1968-04-04,2019-01-07,999-27-1202,S99947510,X9648766X,Mr.,Bradley693,Gorczany269,,,W,white,Aboriginal and Torres Strait Islander,M,Santa Ana  California  US,120 Dibbert Extension,Mitchell,Victoria,Glenhope East,6037.0,3522,-37.07349322,144.7011112,145303.62,20556.18,48981
ff01ce47-1b4f-f4df-603f-0167ffbb83bc,1982-10-10,,999-64-7217,S99976173,X4805906X,Mr.,Chauncey770,O'Conner199,,,M,white,Other,M,Aliso Viejo  California  US,681 Ernser Mission,West Wimmera,Victoria,Goroke,6073.0,3412,-36.658804,141.366071,18298.09,1069270.27,67262
76760335-560f-3aec-bc9e-f36d124c4125,2013-11-14,,999-57-9240,,,,Adriana394,Pizarro791,,,,white,Other,F,Santiago  Santiago Province  CL,333 Johns Center,Northern Grampians,Victoria,Carapooee West,6037.0,3478,-36.688551,143.230699,15596.77,5210.5,66488
1588272b-2e08-a114-cd7b-c4ffb85bd3fd,1933-10-09,1998-03-06,999-81-2601,S99992422,X72322445X,Mr.,Alberto639,Quiñónez764,,,M,white,Other,M,Guatemala City  Guatemala  GT,620 Kuphal Row Suite 52,Hindmarsh,Victoria,Lorquon,6077.0,3418,-36.074144,141.538074,421562.25,101111.98,86521
109743b8-fe08-e50a-9921-279763d76864,1970-06-12,,999-58-4267,S99937255,X18735946X,Mr.,Zackary401,Bernier607,,,M,asian,Other,M,Rancho Palos Verdes  California  US,885 Dach Mission Suite 44,Gannawarra,Victoria,Appin South,6077.0,3579,-35.767974,143.769445,76740.62,0.0,52848
5e653fe3-1e94-3209-3839-56670e238523,2023-11-02,,999-38-5158,,,,Audry167,Buckridge80,,,,black,Other,F,San Francisco  California  US,1061 Botsford Arcade,Maroondah,Victoria,Coldstream,6037.0,3770,-37.708784,145.416004,1934.83,0.0,969432
b14738bf-8553-8d7f-b802-44b82e5af723,2006-01-28,,999-90-7950,S99921468,,Ms.,Audrey678,Olson653,,,,white,Other,F,Rancho Cucamonga  California  US,515 Smith Park Suite 10,East Gippsland,Victoria,Tostaree,6071.0,3888,-37.39051,148.660943,2821.15,56115.03,7301
4b97deba-8fd8-2e8e-58b8-47b197f0be7e,1987-04-01,,999-91-6999,S99979763,X85308975X,Mr.,Michale231,Hermiston71,,,M,asian,Other,M,Lake Forest  California  US,557 Rosenbaum Glen,Greater Bendigo,Victoria,Myers Flat,6111.0,3556,-36.656422,144.178282,62192.81,165.6,63203
9ae1748c-9119-038e-dabc-6e24980fa9b6,1953-08-29,1978-03-22,999-19-8674,S99961287,X22683253X,Ms.,Norma469,Aponte375,,,,white,Other,F,Portsmouth  Saint John Parish  DM,790 Walker Fort Suite 69,Prospect,Victoria,Fitzroy,6029.0,5082,-34.886018,138.587083,168937.65,148423.69,47087
816467d4-73ea-851b-7a0f-ef45cd85d13a,1998-02-23,,999-95-9206,S99932045,X81894392X,Mr.,Jerry654,Weber641,,,,white,Other,M,Brentwood  California  US,432 Romaguera Esplanade,Ballarat,Victoria,Addington,6037.0,3352,-37.482132,143.662387,11703.6,41959.83,31452
71d29645-a577-21b4-8c4c-939bac80132c,1981-03-24,,999-77-7776,S99911802,X41819144X,Mr.,Keneth579,Lang846,,,M,white,Other,M,Manhattan Beach  California  US,197 Reichel Quay,Corangamite,Victoria,Jancourt,6107.0,3266,-38.407094,143.133721,38714.4,30130.88,26771
2b222e97-68c7-9861-d58d-bd02c4889dcd,1974-08-17,,999-94-7574,S99980101,X47871256X,Mrs.,Alayna598,Auer97,,Rippin620,M,white,Other,F,Fontana  California  US,999 Kling Route,Cardinia,Victoria,Maryknoll,6059.0,3812,-38.070135,145.565304,703789.73,555306.15,47752
6f830614-640c-955e-dcb5-a2f1c03b43ab,1993-12-25,,999-36-6751,S99920826,X21534644X,Mrs.,Marianne327,Kub800,,Ryan260,M,white,Other,F,Los Angeles  California  US,678 Lebsack Frontage road,Burnie,Victoria,Flowerdale,6081.0,7325,-41.100305,145.607556,205215.32,1682936.19,145657
44f3807d-9394-6015-20a6-ab3e641ad95c,2000-06-25,,999-20-8481,S99946189,X86489168X,Mr.,Laverne101,Nikolaus26,,,,white,Other,M,Pleasanton  California  US,1072 Wunsch Green Apt 31,Baw Baw,Victoria,Toombon,6073.0,3825,-37.72124292,146.4393424,40205.85,2775.34,68268
83b223c9-7735-1593-4203-cad4e1c34419,2017-02-11,,999-28-7517,,,,Marlen929,Fritsch593,,,,white,Other,F,Baldwin Park  California  US,720 Barton Junction,Greater Shepparton,Victoria,Byrneside,6111.0,3617,-36.423823,145.178369,1469.69,19493.87,26378
4555cabc-f8a7-38bf-2337-81d42af106e7,1968-04-04,,999-76-7308,S99920572,X54745079X,Mr.,Terrell212,Braun514,,,M,white,Other,M,Stanton  California  US,797 Little Neck,Chapman Valley,Victoria,Dartmoor,6037.0,6532,-28.440886,115.004595,161367.28,64484.56,48981
50c3792a-12ee-054d-14d1-533adec4edac,2018-12-28,,999-25-2659,,,,Jewel43,Harvey63,,,,white,Other,M,Downey  California  US,483 Ruecker Fork Unit 23,Colac Otway,Victoria,Beech Forest,6107.0,3237,-38.716838,143.474392,11078.15,0.0,882060
4facf1a3-62cb-a9f8-edbc-28222d315de7,2019-08-31,,999-37-9021,,,,Raquel318,Apodaca347,,,,white,Other,F,Guatemala City  Guatemala  GT,401 Rath Corner,Queenscliffe,Victoria,Swan Island,6037.0,3225,-38.271074,144.614191,8697.17,259.78,163813
5e134ca6-9122-a1be-c831-771c30fefaa1,2016-03-24,,999-33-3591,,,,Lenny728,Wisozk929,,,,white,Other,M,Kingsburg  California  US,471 Towne Loaf,Glenelg,Victoria,Lake Condah,6067.0,3303,-37.980868,141.789606,7061.0,22047.73,55990
613739a2-c0e7-481e-1e43-56f5a930457c,1957-03-27,2020-12-21,999-24-9383,S99924130,X46935031X,Mr.,Carter549,Nolan344,,,D,white,Other,M,North Highlands  California  US,647 Paucek Gardens,Wellington,Victoria,Banksia Peninsula,6097.0,3875,-37.94900419,147.63201,92434.61,198669.62,42803
e8b8065b-6864-9452-4ae2-279f49c1e74f,2004-08-23,,999-24-6690,S99990350,,Mr.,Timoteo39,Ybarra887,,,,white,Other,M,Santiago de los Caballeros  Santiago  DO,244 Wuckert Frontage road Unit 8,Greater Geelong,Victoria,Breakwater,6073.0,3219,-38.17277,144.389533,26237.05,0.0,98939
646bcaac-914b-3fa6-1d1a-d5904d9c91fc,2018-09-04,,999-13-2001,,,,María del Carmen27,Tórrez28,,,,white,Other,F,Portsmouth  Saint John Parish  DM,818 Leannon Glen Suite 68,Ballarat,Victoria,Mount Bolton,6085.0,3352,-37.482132,143.662387,17279.16,0.0,137664
a75a25da-dede-ad4e-718a-a4a1f55cfa97,1983-05-03,,999-12-2441,S99939478,X15448907X,Mrs.,Maxima831,Fisher429,,Metz686,M,white,Other,F,Los Angeles  California  US,606 Pagac Mission,Vincent,Victoria,Inglewood,6037.0,6932,-31.923239,115.882764,365560.41,1165043.96,23928
5aea3d45-ed46-b1d8-3886-7e1bf6197fe0,1933-10-09,,999-78-1554,S99936858,X43287333X,Mr.,Miguel Ángel46,Chapa957,,,M,white,Other,M,Puebla  Puebla  MX,745 Windler Wall,Dardanup,Victoria,Henty,6077.0,6236,-33.410436,115.828921,70746.72,548700.19,86521
96357d27-8464-d817-affa-e26e7c466a41,1965-07-23,,999-47-6522,S99981682,X8622272X,Ms.,Anita473,Luevano912,,,S,white,Other,F,Tegucigalpa  Francisco Morazán  HN,603 Reilly Light,Latrobe,Victoria,Tyers,6071.0,3844,-38.316869,146.607101,1027984.5,290815.35,67877
001931c3-f102-ec66-81fa-75acae4ccfbf,2020-04-24,,999-35-4867,,,,Miguel Ángel46,Muñoz828,,,,white,Other,M,Ponce  Puerto Rico  PR,853 Hyatt Estate Unit 68,Colac Otway,Victoria,Cape Otway,6019.0,3233,-38.679417,143.671777,16492.51,0.0,57077
230c6e7f-8fa7-bc57-7722-63455d1156fe,1962-12-25,,999-20-5698,S99933156,X3063856X,Mr.,Sergio619,Duarte203,,,M,black,Other,M,Caracas  Capital District  VE,685 Shields Gardens,Loddon,Victoria,Fernihurst,6085.0,3518,-36.474937,143.586215,13694.21,325089.6,20833
3e168eb1-7662-fb4a-fa6d-f9d511ca5519,1978-10-16,,999-65-4529,S99981947,X57710778X,Mr.,Dean966,Emmerich580,,,D,white,Other,M,Tulare  California  US,523 Stanton Underpass,Northern Grampians,Victoria,Joel Joel,,3384,-37.01984772,142.9867746,79746.73,12999.5,119311
5438ce68-f305-8cab-f627-4a41c05c2975,1975-12-29,,999-63-9925,S99971274,X24744521X,Mrs.,Mabelle762,Herzog843,,Blanda868,M,white,Other,F,Hawthorne  California  US,673 Volkman Ville,Latrobe,Victoria,Woodside North,6071.0,3874,-38.514438,146.836248,255549.38,149538.09,40204
9ef11319-b785-0d0e-d1e3-b8b00e1fa14e,1988-11-25,,999-30-4197,S99954653,X75423840X,Mr.,Jake169,McDermott739,,,S,hawaiian,Other,M,Fresno  California  US,557 Cole Mews Unit 95,Greater Geelong,Victoria,Bell Post Hill,6065.0,3215,-38.111002,144.33452,6500.0,98358.36,21454
3e024a05-5a9d-db4f-843b-abe9e8967f08,1971-11-14,,999-28-1078,S99946706,X13765660X,Mrs.,Alpha246,Kunde533,,Trantow673,M,white,Other,F,Ontario  California  US,369 Zulauf Dale,Casey,Victoria,Dewhurst,6037.0,3808,-38.002518,145.42327,339675.09,1545496.82,160166
5e8544eb-0947-820c-f84f-ed54d75e167f,1988-12-08,,999-98-9521,S99953292,X63839744X,Mr.,José3,Quintanilla544,,,M,black,Other,M,Kingston  Kingston  JM,1022 Heidenreich Union Suite 20,Greater Shepparton,Victoria,Katandra,6037.0,3634,-36.224186,145.440315,5814.04,85568.17,6348
b26f5daa-d7ad-4c8f-9fb8-e870c05c2073,1999-10-24,,999-24-5663,S99958076,X53307585X,Mr.,Enrique929,Mejía318,,,,white,Other,M,Santiago de los Caballeros  Santiago  DO,556 Block Viaduct,Hobart,Victoria,Kingston,6087.0,7051,-42.987394,147.327238,49203.78,5755.92,678177
fbb093db-9ac0-33c8-d649-0c87ba4f3e7f,1953-02-25,2020-11-02,999-12-5865,S99919674,X26973642X,Mr.,Bobbie849,Spinka232,,,M,white,Other,M,Pacific Grove  California  US,266 Kunze Esplanade,Towong,Victoria,Allans Flat,6037.0,3691,-36.027154,147.880991,221489.39,212540.21,71861
ab4fa354-49bd-f7f0-1a7c-5775873f2e37,1975-10-18,,999-34-4050,S99999759,X39340916X,Mr.,Fernando603,Dickens475,,,M,black,Other,M,Danville  California  US,164 Wintheiser Mission,Indigo,Victoria,Wahgunyah,6037.0,3687,-36.018771,146.415927,83089.77,0.0,59462
748afd15-d406-84d8-fd10-c3a542979cce,2001-05-03,,999-30-6043,S99932865,X68493101X,Ms.,Yer774,Littel644,,,,white,Other,F,San Diego Country Estates  California  US,871 Lockman Skyway,Latrobe,Victoria,Hiawatha,6059.0,3971,-38.631942,146.815723,594542.26,257209.71,79942
8e6bd412-f7b1-97b2-b0fb-5092ca4482ea,2005-07-13,,999-85-2271,S99910050,,Ms.,Eleonora961,Wiza601,,,,white,Aboriginal and Torres Strait Islander,F,Sacramento  California  US,757 Beier Brook,Glenelg,Victoria,Dergholm,6071.0,3312,-37.6391,141.365747,54786.79,200823.54,430541
7f6eb63d-81f5-d368-43c7-4f37992e3dc4,1975-08-22,,999-46-2781,S99932352,X29323486X,Mrs.,Bethanie176,Cremin516,,Crooks415,D,white,Other,F,Coronado  California  US,552 Wilderman Route,Wellington,Victoria,Llowalong,6089.0,3862,-37.597551,147.228456,605545.72,2242121.62,36962
5b558be7-3bab-7bad-bd40-bae246f4b36a,1953-08-29,,999-36-1051,S99996741,X58620708X,Mrs.,Mariana775,Colón139,,Espino352,W,white,Other,F,Wesley  Saint Andrew Parish  DM,327 Fahey Dam Suite 87,Colac Otway,Victoria,Barongarook,6029.0,3249,-38.388291,143.557159,803341.15,798742.55,47087
0a6e9527-98af-ce92-78ca-851ce6b2c0bc,1980-03-18,,999-52-9631,S99997819,X39893448X,Mrs.,Phebe144,Goyette777,,Howe413,M,white,Other,F,Oceanside  California  US,550 Nitzsche Arcade Unit 16,Baw Baw,Victoria,Vesper,6059.0,3833,-37.829347,146.077886,420107.41,701972.2,32004
220ac4d6-b29b-247e-3ba9-46dbde7a4877,1994-08-23,,999-48-2647,S99958129,X10235509X,Mr.,Raúl937,Morales679,,,S,white,Aboriginal and Torres Strait Islander,M,Guatemala City  Guatemala  GT,597 Pollich Manor Suite 77,Buloke,Victoria,Glenloth East,6065.0,3527,-36.07096,143.241334,59780.89,0.0,75160
5d3f383a-f876-fd72-eb62-2b2c1e47ccb6,1979-05-22,,999-72-4340,S99967833,X4573780X,Mrs.,Alicia629,Orosco477,,Matos876,M,white,Other,F,Guatemala City  Guatemala  GT,715 Fahey Bay,Greater Geelong,Victoria,Stonehaven,6059.0,3221,-38.181608,144.427419,260574.6,834485.87,125310
c249c3a9-9ec2-0820-f5f3-319b1fdf6f0a,1999-09-02,,999-99-5127,S99947373,X84003248X,Mr.,Enrique929,Castellanos521,,,,white,Other,M,Caguas  Puerto Rico  PR,504 O'Kon Neck Suite 54,Bass Coast,Victoria,Dalyston,6083.0,3992,-38.569135,145.534315,23067.02,7644.31,897860
8ced6be0-3384-15ef-1bda-48c3badf2892,2018-04-23,,999-89-8664,,,,Christopher407,Kris249,,,,white,Other,M,Rowland Heights  California  US,190 Marquardt Terrace Suite 49,Moyne,Victoria,Knebsworth,6099.0,3286,-38.036038,141.963223,1100.0,14381.26,13436
34f70111-1152-f84d-0e61-029f65a34371,1981-06-08,,999-19-8919,S99928203,X50106261X,Mrs.,Reina25,Aguirre875,,Burgos636,M,white,Other,F,Caguas  Puerto Rico  PR,535 Larson Flat Apt 44,Hepburn,Victoria,Hepburn,6059.0,3461,-37.287848,144.170995,173914.26,585101.69,174106
ceb92b83-dbeb-f578-f02c-c8064f8c6261,1957-03-27,,999-60-9966,S99916563,X17476957X,Mr.,Rueben647,Huels583,,,M,white,Other,M,Long Beach  California  US,950 Daugherty Tunnel,Gannawarra,Victoria,Beauchamp,6097.0,3581,-35.628333,143.78521,114122.75,155469.7,42803
e8edfb9e-d8c4-8604-8c32-fbda9842dc89,1985-04-13,,999-64-7306,S99967360,X30540514X,Mrs.,Kimber624,Dicki44,,Treutel973,M,white,Other,F,Walnut Park  California  US,179 Wiegand Fork Unit 34,Campaspe,Victoria,Bamawm Extension,6019.0,3564,-36.18096611,144.6014151,157876.98,1449057.0,34580
3f1b6459-4a25-7620-3409-46660023a89b,2008-04-06,,999-62-7102,,,,Herschel574,Schaefer657,,,,white,Other,M,Montebello  California  US,247 Windler Parade,Stonnington,Victoria,Ashburton,6059.0,3147,-37.867864,145.092946,57556.05,17008.15,96714
93b5a29f-f93a-524f-4b9f-f88b002884bf,1923-06-04,,999-35-7405,S99953093,X60328177X,Mr.,Barry322,Blick895,,,M,asian,Other,M,Elk Grove  California  US,252 Botsford Terrace,Northern Grampians,Victoria,Germania,6037.0,3387,-36.97659863,142.7584938,305964.1,2065936.94,143953
4544e5dd-ac15-3dd8-a1a5-0390d840bfdc,1991-11-15,,999-91-8282,S99952756,X66078193X,Mr.,Van763,Schmidt332,,,M,white,Other,M,Los Angeles  California  US,581 Gleason Landing,Benalla,Victoria,Upper Lurg,6037.0,3673,-36.669929,146.062514,4132.02,27550.56,5475
4bf7b0af-0136-126c-955b-1d492eb83bfb,2007-09-05,,999-12-6158,S99948289,,,Micaela928,Valles311,,,,hawaiian,Other,F,Wesley  Saint Andrew Parish  DM,1014 Dietrich Park Unit 62,Ararat,Victoria,Eversley,6065.0,3377,-37.231524,142.956916,28754.01,0.0,47292
ef2e9f0b-6d84-36cf-8ae4-85b9f36b65e4,2006-04-18,,999-18-1710,S99994641,,,Solomon675,Romaguera67,,,,white,Other,M,Watsonville  California  US,981 Bartoletti Plaza,Cardinia,Victoria,Heath Hill,6067.0,3981,-38.207298,145.575,27592.79,29311.98,141150
4357f33b-c84d-cded-0c7e-f806ba87702b,1970-05-18,,999-12-8528,S99981435,X3464215X,Mrs.,Jeannie478,Hills818,,Hartmann983,M,white,Other,F,Pacifica  California  US,325 Jacobs Esplanade Unit 3,Mackay,Victoria,Elphinstone,6067.0,4742,-21.754127,148.569564,1421156.42,651845.39,60504
aba2a1d5-34c1-52b1-02c0-349560f8e8e4,2017-06-20,,999-71-9407,,,,Ida350,Kuhic920,,,,black,Other,F,Rowland Heights  California  US,138 Kuhn Manor,Gannawarra,Victoria,Macorna,6037.0,3579,-35.767974,143.769445,13429.77,0.0,332124
f7feb37f-8489-9675-e138-393738e706f8,1913-07-06,1995-04-04,999-98-5995,S99944734,X4978037X,Mrs.,Birgit199,O'Hara248,,Hagenes547,M,asian,Other,F,Hyderabad  Andhra Pradesh  IN,433 Heller Knoll,South Gippsland,Victoria,Snake Island,6073.0,3971,-38.74476124,146.5237607,1122987.38,1343820.68,27838
d4b6051b-0f1f-8413-9e61-e1487926c04f,1917-07-16,1989-01-19,999-43-3729,S99975146,X74185446X,Mr.,Colin861,Dietrich576,,,D,asian,Other,M,Seoul  Seoul  KR,284 Blick Lodge Apt 33,Charles Sturt,Victoria,Cheltenham,6075.0,5014,-34.86475,138.509247,58578.72,786892.98,61245
f8a4b061-15da-7886-937a-b8892e746f89,1986-05-06,,999-76-3467,S99934634,X10384175X,Ms.,Jeannine438,Emmerich580,,,S,other,Other,F,Temecula  California  US,844 Homenick Light,Charles Sturt,Victoria,Cheltenham,6071.0,5014,-34.86475,138.509247,15896.3,1384431.1,19357
3f6a4330-b799-9be5-a2a0-64dd001469b1,1953-02-25,,999-66-9175,S99974511,X47476136X,Mr.,Jonathon205,Kris249,,,M,white,Other,M,Citrus Heights  California  US,253 Marvin Gateway,Towong,Victoria,Ebden,6037.0,3691,-36.027154,147.880991,737435.81,585785.93,71861
42e65ca6-9c1b-439e-4f47-68efbd6f9fc6,2002-12-12,,999-68-1113,S99996197,X69256260X,Ms.,Amina496,Stoltenberg489,,,,white,Other,F,Riverside  California  US,269 Kunde Neck,Yarra,Victoria,Fitzroy North,6001.0,3068,-37.790974,144.98622,46692.9,8167.24,565486
bfb804ed-860f-233b-578d-4954c8b0c3c7,2003-09-07,,999-36-2942,S99958375,X13713465X,Mr.,Sanford861,Effertz744,,,,white,Other,M,Lake Forest  California  US,579 Schamberger Trace Apt 12,Corangamite,Victoria,Bookaar,6073.0,3260,-38.209584,143.244766,26225.69,2353.44,48374
06304d12-a6c9-042f-d92f-c2741e9c9a73,2022-01-27,,999-40-4523,,,,Carolina179,Luna60,,,,white,Other,F,Mexico City  Mexico City  MX,686 Monahan Passage Unit 18,Swan Hill,Victoria,Kunat,6073.0,3585,-35.348388,143.336906,8894.91,1085.74,70020
01737a32-e518-f13f-ebf3-bebeb9e01313,2023-09-22,,999-45-6910,,,,Marlin805,Corwin846,,,,white,Other,M,Discovery Bay  California  US,576 Tremblay Port Suite 41,Carnarvon,Victoria,Macleod,6037.0,6701,-24.734545,115.15198,100.0,2961.81,24659
49ed29f6-aa17-9172-dc08-e0af99f710bf,1976-09-23,,999-17-1106,S99975114,X62335364X,Mr.,Vincenzo126,Lowe577,,,M,white,Other,M,Herlong  California  US,972 Lueilwitz Dale Unit 5,Baw Baw,Victoria,Tanjil Bren,6111.0,3833,-37.829347,146.077886,59701.64,0.0,143104
043896b9-e0a9-a226-cc7e-8844cfc4863f,2016-08-18,,999-42-1024,,,,Jacqueline49,Graham902,,,,white,Other,F,Sacramento  California  US,802 Willms Plaza Apt 29,Moyne,Victoria,Myamyn,6065.0,3304,-38.182084,141.952156,13955.07,124.38,728775
93d180d9-0a21-2421-8a1c-18df71a529d8,1959-10-21,,999-47-3804,S99996639,X88759466X,Mr.,Homer307,Reilly981,,,S,white,Other,M,Orange  California  US,367 Langosh Route Suite 77,Bass Coast,Victoria,Glen Forbes,6037.0,3990,-38.455399,145.501279,160945.6,368441.9,25558
ca767702-5f28-a2ef-0abc-7d601ce9d42d,1985-11-27,,999-58-3797,S99952190,X20092300X,Ms.,Vernell410,Nienow652,,,S,asian,Other,F,La Riviera  California  US,665 Goodwin Vista Unit 77,Campaspe,Victoria,Echuca Village,6037.0,3564,-36.168997,144.728806,17504.78,1599566.65,14132
cc57262e-d769-6d9a-0887-9f6806ca305b,2001-08-31,,999-89-4842,S99913459,X48162704X,Ms.,Pricilla716,Krajcik437,,,,white,Other,F,San Clemente  California  US,361 Bogan Tunnel,Moreland,Victoria,Coolaroo,6001.0,3048,-37.653917,144.923609,121290.78,317401.57,47252
109ba19a-0f81-c1be-d937-3899db5b1228,2010-07-04,,999-99-2021,,,,Hiram237,Davis923,,,,white,Other,M,Fremont  California  US,579 Witting Throughway Suite 74,Macedon Ranges,Victoria,Tylden,6067.0,3444,-37.171788,144.544716,3234.14,220966.56,31590
1c30f979-8d30-31b7-cb98-b8c9ba41d3d2,1969-05-10,,999-73-9991,S99993650,X66666325X,Mrs.,Shavon903,Littel644,,Yundt842,M,asian,Other,F,San Francisco  California  US,304 Gorczany Knoll Apt 81,Colac Otway,Victoria,Marengo,6065.0,3233,-38.679417,143.671777,14233.52,1038439.22,6507
7da706a1-571a-f1cb-5eda-cc5962b9f664,1924-01-21,1999-12-31,999-78-3642,S99996200,X18501784X,Mr.,Odell776,Glover433,,,D,white,Other,M,Calabasas  California  US,462 Weimann Throughway,Central Highlands,Victoria,Jericho,6059.0,7030,-42.304288,146.958381,67395.66,1445412.25,19328
6e890978-1c73-1dbc-b8f2-ae34a60bd4fa,2011-09-04,,999-25-5366,,,,Vennie613,Cartwright189,,,,white,Other,F,Moreno Valley  California  US,830 Orn Grove Unit 38,South Gippsland,Victoria,Snake Island,6037.0,3971,-38.74476124,146.5237607,12888.05,17160.93,61618
ae18419c-dea3-9038-664f-ae1ef019a302,1979-04-10,,999-57-1951,S99986321,X289748X,Mrs.,Shanti441,Champlin946,,Corkery305,D,white,Other,F,Redlands  California  US,150 Carter Port,Alpine,Victoria,Tawonga South,6097.0,3698,-36.722034,147.149468,624954.69,673319.89,55483
2433d9d1-3a7c-251a-4457-3a8d13e431e1,1951-05-05,,999-21-3022,S99943789,X12451131X,Mr.,Tommy814,Reynolds644,,,D,white,Other,M,San Francisco  California  US,219 Carroll Crossing,Central Goldfields,Victoria,Burnbank,6031.0,3371,-37.196938,143.635622,210253.76,131500.13,63299
096caab0-ea49-87f2-f4a8-4b3ea2b12fb2,1948-07-10,,999-68-9022,S99940230,X89441545X,Mrs.,Dolores502,Lerma517,MD,Amaya149,D,asian,Other,F,Carolina  Puerto Rico  PR,624 Feest Grove Unit 64,Victoria Park,Victoria,St James,6071.0,6102,-32.005644,115.904425,1264278.52,477230.32,62798
bd627e05-21cf-755a-0897-44333141511e,1998-03-16,,999-99-1888,S99983032,X27818366X,Mr.,Jc393,Jacobs452,,,,asian,Other,M,San Diego  California  US,564 Hane Spur Suite 64,Cardinia,Victoria,Nar Nar Goon,6067.0,3812,-38.070135,145.565304,97035.76,406232.71,42247
dea8399f-a047-f36f-25c4-135d735555d0,1963-08-27,,999-55-6439,S99978515,X11492965X,Mr.,Shayne60,Murray856,,,S,white,Other,M,Cathedral City  California  US,667 Murray Crossroad Suite 62,Mornington Peninsula,Victoria,Balnarring Beach,6059.0,3926,-38.355231,145.094502,9458.27,191840.82,10535
